,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3,primary_date,primary_type,edge1,edge2,edge3,Abbreviation,area_name,state_abbreviation,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210
40,Alabama,Lee County,D. TRUMP,T. CRUZ,M. RUBIO,6934.0,4880.0,4734.0,0.33,0.232,0.225,R,R,R,03/01/16,Open primary,-0.00333333333333,-0.101333333333,-0.108333333333,AL,Lee County,AL,154255.0,140296.0,9.9,140247.0,5.8,21.6,10.3,50.7,70.9,23.7,0.4,3.3,0.1,1.5,3.9,67.7,76.4,5.1,6.9,86.7,32.5,10045.0,21.4,65566.0,61.7,23.8,146900.0,55864.0,2.49,23506.0,43542.0,22.0,2500.0,38782.0,3.4,9361.0,10319.0,16.2,0.0,2.0,0.4,0.0,28.2,0.0,0.0,1451634.0,11099.0,201205.0,943.0,607.54,230.8
41,Alabama,Limestone County,D. TRUMP,T. CRUZ,M. RUBIO,8198.0,4082.0,3602.0,0.43,0.214,0.189,R,R,R,03/01/16,Open primary,0.0966666666667,-0.119333333333,-0.144333333333,AL,Limestone County,AL,90787.0,82782.0,9.7,82782.0,5.9,23.4,13.8,49.7,82.0,13.5,0.8,1.4,0.2,2.1,5.8,77.2,88.1,4.3,6.4,81.5,22.7,6964.0,26.3,35445.0,76.6,8.9,134500.0,31794.0,2.56,25020.0,48619.0,14.7,1308.0,15305.0,1.3,5417.0,5914.0,4.8,1.1,0.8,0.0,1.3,25.8,947299.0,248292.0,723200.0,9785.0,68140.0,140.0,559.94,147.8
42,Alabama,Lowndes County,D. TRUMP,T. CRUZ,B. CARSON,500.0,137.0,88.0,0.595,0.163,0.105,R,R,R,03/01/16,Open primary,0.261666666667,-0.170333333333,-0.228333333333,AL,Lowndes County,AL,10580.0,11299.0,-6.4,11299.0,6.7,23.1,17.4,52.3,25.8,72.9,0.3,0.2,0.0,0.8,1.2,25.3,90.4,0.2,0.7,73.9,14.4,626.0,30.4,5089.0,74.9,9.5,71400.0,4212.0,2.61,18368.0,26230.0,26.7,98.0,1835.0,-1.3,685.0,682.0,57.3,0.0,0.0,0.0,0.0,35.2,1156888.0,0.0,103636.0,8184.0,595.0,5.0,715.91,15.8
43,Alabama,Macon County,D. TRUMP,T. CRUZ,B. CARSON,356.0,147.0,94.0,0.48,0.198,0.127,R,R,R,03/01/16,Open primary,0.146666666667,-0.135333333333,-0.206333333333,AL,Macon County,AL,19425.0,21450.0,-9.4,21452.0,4.7,18.3,16.8,54.2,16.7,81.5,0.2,0.3,0.0,1.4,1.5,16.2,83.8,1.1,4.2,80.0,19.6,1662.0,23.1,10217.0,65.7,15.5,75700.0,8107.0,2.29,16826.0,30724.0,27.3,217.0,5381.0,3.2,1166.0,1584.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87509.0,3932.0,19354.0,1.0,608.89,35.2
44,Alabama,Madison County,D. TRUMP,M. RUBIO,T. CRUZ,23791.0,17116.0,13622.0,0.362,0.26,0.207,R,R,R,03/01/16,Open primary,0.0286666666667,-0.0733333333333,-0.126333333333,AL,Madison County,AL,350299.0,334811.0,4.6,334811.0,5.8,22.4,13.7,51.2,69.4,24.6,0.8,2.6,0.1,2.5,4.7,65.5,84.7,5.4,7.1,90.0,38.5,34203.0,21.0,154452.0,69.3,21.4,164500.0,132975.0,2.5,31933.0,58434.0,12.8,8095.0,153304.0,0.8,22681.0,26467.0,12.3,1.4,3.5,0.0,1.3,29.2,8650700.0,2970410.0,4438653.0,14145.0,596324.0,2677.0,801.59,417.7
45,Alabama,Marengo County,D. TRUMP,T. CRUZ,M. RUBIO,580.0,228.0,127.0,0.539,0.212,0.118,R,R,R,03/01/16,Open primary,0.205666666667,-0.121333333333,-0.215333333333,AL,Marengo County,AL,20110.0,21029.0,-4.4,21027.0,6.0,23.0,18.6,53.2,47.4,51.0,0.3,0.3,0.2,0.8,2.4,45.6,87.4,0.7,1.2,83.7,17.4,1462.0,22.4,10207.0,71.3,9.1,89600.0,8464.0,2.42,22072.0,35079.0,24.0,478.0,5876.0,1.8,1019.0,1604.0,0.0,0.0,0.0,0.0,0.0,21.4,542135.0,64589.0,197221.0,9274.0,16684.0,0.0,976.88,21.5
46,Alabama,Marion County,D. TRUMP,T. CRUZ,M. RUBIO,3503.0,1268.0,921.0,0.529,0.192,0.139,R,R,R,03/01/16,Open primary,0.195666666667,-0.141333333333,-0.194333333333,AL,Marion County,AL,30271.0,30777.0,-1.6,30776.0,5.4,21.2,20.1,50.4,93.9,4.2,0.3,0.3,0.1,1.2,2.5,91.7,86.6,1.0,2.5,74.6,9.5,2287.0,24.0,14704.0,75.9,9.6,78700.0,12700.0,2.34,19576.0,32888.0,20.9,547.0,8006.0,5.0,1828.0,2224.0,0.0,0.0,0.0,0.0,0.0,0.0,794483.0,162519.0,209924.0,7116.0,19081.0,0.0,742.29,41.5
47,Alabama,Marshall County,D. TRUMP,M. RUBIO,T. CRUZ,9115.0,3785.0,2784.0,0.495,0.206,0.151,R,R,R,03/01/16,Open primary,0.161666666667,-0.127333333333,-0.182333333333,AL,Marshall County,AL,94636.0,93019.0,1.7,93019.0,6.6,24.5,16.3,50.9,93.7,2.7,1.1,0.7,0.3,1.6,12.9,82.3,86.1,8.0,11.5,76.2,15.2,7192.0,23.9,40328.0,71.9,9.5,114000.0,34250.0,2.7,20382.0,39526.0,19.5,1795.0,30306.0,0.1,6781.0,8700.0,0.0,0.0,0.9,0.0,1.0,24.9,3029491.0,1138701.0,1357696.0,15434.0,103539.0,28.0,565.84,164.4
48,Alabama,Mobile County,D. TRUMP,T. CRUZ,M. RUBIO,28326.0,13458.0,11850.0,0.452,0.215,0.189,R,R,R,03/01/16,Open primary,0.118666666667,-0.118333333333,-0.144333333333,AL,Mobile County,AL,415123.0,413143.0,0.5,412992.0,6.7,24.0,14.5,52.2,60.1,35.3,1.0,2.0,0.1,1.5,2.8,57.8,85.8,3.2,5.0,83.9,20.7,33586.0,23.9,181611.0,66.6,17.4,124300.0,155178.0,2.6,22501.0,43028.0,19.8,8567.0,147574.0,-0.4,29500.0,34836.0,18.8,0.0,2.4,0.0,1.2,29.5,12407151.0,3268730.0,5225494.0,12895.0,562436.0,746.0,1229.44,335.9
49,Alabama,Monroe County,D. TRUMP,T. CRUZ,M. RUBIO,1966.0,658.0,596.0,0.521,0.174,0.158,R,R,R,03/01/16,Open primary,0.187666666667,-0.159333333333,-0.175333333333,AL,Monroe County,AL,21947.0,23070.0,-4.9,23068.0,5.5,23.4,17.9,52.6,55.5,41.1,1.3,0.4,0.0,1.6,1.2,54.7,91.8,0.9,1.3,76.1,10.6,1237.0,23.3,11274.0,74.0,6.8,76900.0,8333.0,2.71,15749.0,29203.0,28.6,393.0,5029.0,-1.8,1265.0,2257.0,23.6,0.0,0.0,0.0,0.0,24.5,1251911.0,92815.0,212618.0,9342.0,14796.0,0.0,1025.68,22.5
50,Alabama,Montgomery County,D. TRUMP,M. RUBIO,T. CRUZ,10517.0,5570.0,4700.0,0.394,0.209,0.176,R,R,R,03/01/16,Open primary,0.0606666666667,-0.124333333333,-0.157333333333,AL,Montgomery County,AL,226189.0,229363.0,-1.4,229363.0,6.8,24.0,13.3,52.6,38.9,56.7,0.3,2.6,0.1,1.3,3.4,36.3,78.1,4.3,5.7,85.6,31.5,20008.0,19.3,103434.0,61.4,22.4,122900.0,88844.0,2.49,24975.0,44790.0,21.2,5533.0,101517.0,1.2,15129.0,21463.0,35.6,0.7,2.4,0.0,1.3,30.9,7956627.0,3275567.0,3238175.0,14351.0,402861.0,734.0,784.25,292.5
51,Alabama,Morgan County,D. TRUMP,T. CRUZ,M. RUBIO,10909.0,4828.0,4488.0,0.446,0.197,0.183,R,R,R,03/01/16,Open primary,0.112666666667,-0.136333333333,-0.150333333333,AL,Morgan County,AL,119607.0,119486.0,0.1,119490.0,6.0,23.1,15.9,50.8,83.5,12.5,1.1,0.7,0.1,2.0,7.9,76.6,86.4,5.1,8.0,81.4,19.9,9518.0,23.7,51496.0,71.5,15.1,120500.0,46192.0,2.55,23764.0,44800.0,15.7,2589.0,42569.0,2.0,7506.0,10034.0,5.9,1.8,1.0,0.0,0.0,21.3,0.0,1213925.0,1637628.0,14222.0,154700.0,136.0,579.34,206.3
52,Alabama,Perry County,D. TRUMP,T. CRUZ,M. RUBIO,192.0,123.0,33.0,0.515,0.33,0.088,R,R,R,03/01/16,Open primary,0.181666666667,-0.00333333333333,-0.245333333333,AL,Perry County,AL,9826.0,10581.0,-7.1,10591.0,5.5,22.4,17.9,53.4,31.1,67.5,0.2,0.4,0.1,0.7,1.3,30.3,92.2,0.5,0.8,70.2,10.4,670.0,26.8,4691.0,67.0,11.0,58000.0,3400.0,2.84,13716.0,28209.0,25.6,125.0,1570.0,4.0,488.0,854.0,55.7,0.0,0.0,0.0,0.0,41.3,0.0,10360.0,34121.0,3181.0,2632.0,0.0,719.66,14.7
53,Alabama,Pickens County,D. TRUMP,T. CRUZ,M. RUBIO,1124.0,658.0,353.0,0.441,0.258,0.138,R,R,R,03/01/16,Open primary,0.107666666667,-0.0753333333333,-0.195333333333,AL,Pickens County,AL,20365.0,19746.0,3.1,19746.0,5.2,20.5,17.8,50.6,58.1,40.2,0.2,0.3,0.4,0.9,4.1,54.7,91.9,0.3,2.6,79.7,11.0,1610.0,29.3,9441.0,72.0,10.7,81900.0,7926.0,2.42,17153.0,28741.0,27.2,266.0,2707.0,-1.2,1073.0,1268.0,0.0,0.0,0.0,0.0,0.0,10.0,107619.0,36581.0,113222.0,5805.0,6302.0,3.0,881.41,22.4
54,Alabama,Pike County,D. TRUMP,T. CRUZ,M. RUBIO,2493.0,1092.0,798.0,0.46,0.201,0.147,R,R,R,03/01/16,Open primary,0.126666666667,-0.132333333333,-0.186333333333,AL,Pike County,AL,33389.0,32899.0,1.5,32899.0,5.7,19.4,14.1,51.9,58.5,36.9,0.7,2.2,0.1,1.6,2.2,57.1,79.3,4.0,5.8,81.0,23.0,2516.0,18.7,15807.0,57.8,18.5,101000.0,12959.0,2.4,19715.0,33090.0,27.6,628.0,11009.0,1.4,1970.0,2527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367926.0,12189.0,45692.0,44.0,672.09,48.9
55,Alabama,Randolph County,D. TRUMP,T. CRUZ,M. RUBIO,2352.0,942.0,584.0,0.516,0.207,0.128,R,R,R,03/01/16,Open primary,0.182666666667,-0.126333333333,-0.205333333333,AL,Randolph County,AL,22539.0,22914.0,-1.6,22913.0,5.7,22.0,19.6,51.4,77.6,20.2,0.5,0.3,0.1,1.4,2.9,75.0,87.9,1.7,3.4,72.6,11.1,1598.0,26.8,11928.0,72.3,5.7,88600.0,9013.0,2.48,19830.0,35213.0,24.5,340.0,3481.0,0.0,1388.0,1550.0,7.1,0.0,0.0,0.0,0.0,0.0,401677.0,26751.0,161410.0,7209.0,9241.0,0.0,580.55,39.5
56,Alabama,Russell County,D. TRUMP,T. CRUZ,M. RUBIO,1784.0,1016.0,463.0,0.474,0.27,0.123,R,R,R,03/01/16,Open primary,0.140666666667,-0.0633333333333,-0.210333333333,AL,Russell County,AL,59608.0,52949.0,12.6,52947.0,7.6,25.3,12.5,51.3,53.1,42.9,0.6,0.8,0.2,2.4,5.0,49.5,81.7,2.2,5.0,80.4,16.0,5977.0,23.6,26787.0,61.3,19.8,104400.0,21142.0,2.6,19678.0,36143.0,22.0,783.0,10489.0,-1.9,3523.0,3823.0,33.9,0.0,0.0,0.0,1.0,32.4,0.0,0.0,428236.0,8526.0,56392.0,244.0,641.14,82.6
57,Alabama,Shelby County,D. TRUMP,T. CRUZ,M. RUBIO,18260.0,14005.0,12213.0,0.344,0.263,0.23,R,R,R,03/01/16,Open primary,0.0106666666667,-0.0703333333333,-0.103333333333,AL,Shelby County,AL,206655.0,195218.0,5.9,195085.0,6.0,24.4,13.0,51.2,84.0,12.1,0.4,2.2,0.0,1.3,6.0,78.5,86.6,6.0,8.3,91.2,40.3,13991.0,29.0,83498.0,79.0,12.1,193000.0,74144.0,2.64,33313.0,68770.0,7.9,4845.0,76137.0,2.1,15634.0,18393.0,5.7,0.6,0.0,0.0,2.0,30.5,1723017.0,4385596.0,2520488.0,13737.0,301893.0,896.0,784.93,248.5
58,Alabama,St. Clair County,D. TRUMP,T. CRUZ,M. RUBIO,8596.0,5178.0,2586.0,0.446,0.269,0.134,R,R,R,03/01/16,Open primary,0.112666666667,-0.0643333333333,-0.199333333333,AL,St. Clair County,AL,86697.0,83593.0,3.7,83593.0,6.1,23.0,15.3,50.1,87.9,9.5,0.4,0.8,0.1,1.3,2.3,85.9,86.8,1.8,2.5,82.0,15.5,6928.0,30.0,35844.0,81.5,5.1,134600.0,31353.0,2.63,23872.0,50786.0,15.2,1266.0,15265.0,1.0,5172.0,6061.0,2.4,1.0,1.4,0.0,0.0,28.1,985409.0,317458.0,581324.0,7404.0,70254.0,80.0,631.9,132.3
59,Alabama,Sumter County,D. TRUMP,T. CRUZ,M. RUBIO,166.0,45.0,39.0,0.591,0.16,0.139,R,R,R,03/01/16,Open primary,0.257666666667,-0.173333333333,-0.194333333333,AL,Sumter County,AL,13166.0,13763.0,-4.3,13763.0,4.8,19.7,16.3,55.0,25.5,73.5,0.1,0.4,0.0,0.5,1.1,24.8,87.9,0.9,1.9,75.5,14.9,706.0,23.4,6748.0,64.7,16.3,74100.0,5060.0,2.57,14156.0,22186.0,38.0,202.0,2966.0,8.1,823.0,730.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,76499.0,59636.0,4494.0,8199.0,3.0,903.89,15.2
60,Alabama,Talladega County,D. TRUMP,T. CRUZ,M. RUBIO,6304.0,2468.0,1676.0,0.51,0.2,0.136,R,R,R,03/01/16,Open primary,0.176666666667,-0.133333333333,-0.197333333333,AL,Talladega County,AL,81322.0,82291.0,-1.2,82291.0,5.5,22.3,16.1,51.4,65.2,32.5,0.4,0.4,0.0,1.5,2.3,63.4,85.0,1.6,2.8,78.9,13.0,6691.0,23.9,37177.0,71.2,11.6,92600.0,31486.0,2.5,19410.0,35439.0,22.9,1230.0,23763.0,4.8,3988.0,4872.0,0.0,0.0,1.5,0.0,0.0,26.6,9054200.0,0.0,730728.0,9113.0,67078.0,65.0,736.78,111.7
61,Alabama,Tallapoosa County,D. TRUMP,T. CRUZ,M. RUBIO,4658.0,1325.0,1289.0,0.528,0.15,0.146,R,R,R,03/01/16,Open primary,0.194666666667,-0.183333333333,-0.187333333333,AL,Tallapoosa County,AL,41165.0,41618.0,-1.1,41616.0,5.8,21.1,19.6,51.4,70.6,27.3,0.4,0.5,0.0,1.2,2.3,68.9,86.0,1.9,2.9,79.2,16.3,3631.0,23.9,22029.0,72.2,10.1,94900.0,16373.0,2.49,21434.0,39130.0,19.8,721.0,10771.0,4.1,2478.0,3528.0,13.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,362304.0,8881.0,28222.0,16.0,716.52,58.1
62,Alabama,Tuscaloosa County,D. TRUMP,T. CRUZ,M. RUBIO,11652.0,7789.0,6333.0,0.375,0.25,0.204,R,R,R,03/01/16,Open primary,0.0416666666667,-0.0833333333333,-0.129333333333,AL,Tuscaloosa County,AL,202212.0,194653.0,3.9,194656.0,6.0,21.1,11.7,51.7,66.0,31.0,0.3,1.5,0.1,1.1,3.3,63.2,81.2,3.5,5.8,86.6,27.0,12198.0,21.8,87795.0,64.4,27.9,153300.0,67882.0,2.76,22637.0,45408.0,18.9,4009.0,72917.0,3.0,11107.0,14729.0,13.3,0.9,0.0,0.0,0.0,22.5,10852479.0,760623.0,2445850.0,13664.0,327429.0,1375.0,1321.76,147.3
63,Alabama,Walker County,D. TRUMP,T. CRUZ,M. RUBIO,8394.0,3106.0,1652.0,0.551,0.204,0.108,R,R,R,03/01/16,Open primary,0.217666666667,-0.129333333333,-0.225333333333,AL,Walker County,AL,65471.0,67023.0,-2.3,67023.0,5.8,22.1,18.2,51.4,91.3,6.4,0.5,0.4,0.1,1.3,2.3,89.4,85.3,1.2,1.4,76.4,10.5,5353.0,29.3,30669.0,75.0,5.7,82100.0,25751.0,2.55,20698.0,37566.0,20.9,1250.0,15669.0,4.1,3509.0,5365.0,0.0,0.0,0.6,0.0,0.0,23.8,314804.0,256377.0,903643.0,13162.0,73895.0,8.0,791.19,84.7
64,Alabama,Washington County,D. TRUMP,T. CRUZ,M. RUBIO,1269.0,516.0,362.0,0.537,0.218,0.153,R,R,R,03/01/16,Open primary,0.203666666667,-0.115333333333,-0.180333333333,AL,Washington County,AL,16834.0,17583.0,-4.3,17581.0,4.9,22.5,17.0,51.2,66.0,24.6,7.9,0.1,0.1,1.3,1.4,65.1,91.3,0.9,1.9,80.5,9.5,1025.0,31.8,8377.0,86.5,2.0,83900.0,6620.0,2.59,20395.0,42156.0,18.4,217.0,5756.0,-4.7,1031.0,1288.0,0.0,0.0,0.0,0.0,0.0,25.6,1153449.0,32856.0,76343.0,4458.0,0.0,2.0,1080.21,16.3
65,Alabama,Wilcox County,D. TRUMP,T. CRUZ,M. RUBIO,287.0,114.0,64.0,0.544,0.216,0.121,R,R,R,03/01/16,Open primary,0.210666666667,-0.117333333333,-0.212333333333,AL,Wilcox County,AL,11098.0,11665.0,-4.9,11670.0,5.7,24.8,17.7,52.4,28.1,71.0,0.2,0.1,0.0,0.6,1.0,27.6,93.8,0.1,0.9,76.1,11.1,462.0,21.6,5615.0,74.5,5.7,67000.0,3866.0,2.9,13379.0,23642.0,39.2,189.0,1738.0,-1.1,613.0,928.0,66.2,0.0,0.0,0.0,0.0,37.6,0.0,21337.0,75708.0,6018.0,12949.0,0.0,888.5,13.1
66,Alabama,Winston County,D. TRUMP,T. CRUZ,M. RUBIO,3352.0,1076.0,708.0,0.561,0.18,0.119,R,R,R,03/01/16,Open primary,0.227666666667,-0.153333333333,-0.214333333333,AL,Winston County,AL,24150.0,24483.0,-1.4,24484.0,5.0,20.9,20.0,50.9,96.3,1.0,0.9,0.3,0.2,1.4,2.9,94.0,83.4,1.1,1.8,72.7,10.4,1721.0,27.0,13406.0,74.9,5.3,82500.0,9489.0,2.52,18995.0,32900.0,24.0,439.0,6321.0,-4.3,1641.0,2380.0,0.0,0.0,0.0,0.0,0.0,19.6,797845.0,165638.0,166709.0,6853.0,16564.0,7.0,612.98,39.9
67,Alaska,Alaska,T. CRUZ,D. TRUMP,M. RUBIO,7973.0,7346.0,3318.0,0.364,0.335,0.151,R,R,R,03/26/16,Closed caucus,0.0306666666667,0.00166666666667,-0.182333333333,AK,Alaska,AK,736732.0,710249.0,3.7,710231.0,7.4,25.3,9.4,47.4,66.9,3.9,14.8,6.1,1.3,7.1,6.8,61.9,80.3,7.0,16.2,91.6,27.5,71004.0,18.8,308583.0,63.8,24.0,241800.0,251899.0,2.75,32651.0,70760.0,9.9,20519.0,266627.0,3.3,52991.0,68728.0,1.5,10.0,3.1,0.3,0.0,25.9,8204030.0,4563605.0,9303387.0,13635.0,1851293.0,1518.0,570640.95,1.2
69,Arizona,Apache County,D. TRUMP,T. CRUZ,J. KASICH,1088.0,938.0,133.0,0.436,0.376,0.053,R,R,R,03/22/16,Closed primary,0.102666666667,0.0426666666667,-0.280333333333,AZ,Apache County,AZ,71828.0,71518.0,0.4,71518.0,7.6,29.3,13.5,50.6,23.4,0.9,73.5,0.4,0.1,1.8,6.4,19.0,91.7,1.7,57.0,74.5,10.4,4109.0,30.0,32651.0,76.5,5.8,83100.0,19055.0,3.7,12709.0,31476.0,36.2,463.0,6796.0,-2.4,2644.0,3732.0,0.0,31.0,0.0,0.0,6.2,0.0,0.0,18138.0,276872.0,3997.0,47781.0,38.0,11197.52,6.4
70,Arizona,Cochise County,D. TRUMP,T. CRUZ,M. RUBIO,6339.0,3736.0,1122.0,0.498,0.293,0.088,R,R,R,03/22/16,Closed primary,0.164666666667,-0.0403333333333,-0.245333333333,AZ,Cochise County,AZ,127448.0,131357.0,-3.0,131346.0,6.5,22.4,19.9,49.2,87.9,4.7,1.7,2.2,0.4,3.1,34.6,56.1,80.9,11.6,27.4,85.8,22.5,18795.0,18.9,60504.0,68.8,13.3,146200.0,49174.0,2.47,23608.0,45755.0,17.1,2245.0,26387.0,-3.1,6369.0,8740.0,2.5,0.7,2.3,0.0,15.5,33.0,181316.0,102250.0,1313671.0,10284.0,171397.0,261.0,6165.69,21.3
71,Arizona,Coconino County,D. TRUMP,T. CRUZ,M. RUBIO,3324.0,2843.0,1058.0,0.392,0.335,0.125,R,R,R,03/22/16,Closed primary,0.0586666666667,0.00166666666667,-0.208333333333,AZ,Coconino County,AZ,137682.0,134437.0,2.4,134421.0,6.1,21.8,11.1,50.6,66.4,1.6,27.3,1.8,0.2,2.8,13.9,54.9,79.8,5.3,23.5,87.6,31.1,8084.0,18.7,64217.0,59.5,19.1,220400.0,46198.0,2.74,23382.0,49555.0,23.0,3518.0,44834.0,0.9,8342.0,11407.0,0.0,7.6,2.1,0.0,5.6,31.1,1526810.0,475616.0,1691664.0,13273.0,717689.0,560.0,18618.89,7.2
72,Arizona,Gila County,D. TRUMP,T. CRUZ,M. RUBIO,3065.0,1334.0,646.0,0.539,0.235,0.114,R,R,R,03/22/16,Closed primary,0.205666666667,-0.0983333333333,-0.219333333333,AZ,Gila County,AZ,53119.0,53597.0,-0.9,53597.0,5.7,20.4,26.6,50.4,80.2,0.9,16.5,0.8,0.1,1.6,18.8,63.2,88.3,3.4,14.4,84.3,16.1,6166.0,20.8,33099.0,75.8,5.2,134000.0,20601.0,2.54,20792.0,39954.0,21.6,1013.0,10780.0,-5.5,3387.0,5250.0,0.0,4.3,0.0,0.0,0.0,28.7,0.0,0.0,550763.0,10545.0,106693.0,101.0,4757.93,11.3
73,Arizona,Graham County,D. TRUMP,T. CRUZ,M. RUBIO,1501.0,1606.0,293.0,0.391,0.419,0.076,R,R,R,03/22/16,Closed primary,0.0576666666667,0.0856666666667,-0.257333333333,AZ,Graham County,AZ,37957.0,37220.0,2.0,37220.0,7.7,28.3,12.3,46.5,81.1,2.1,14.0,0.7,0.2,1.8,32.1,51.4,83.7,5.0,20.1,84.4,12.3,2695.0,22.2,13238.0,74.3,9.8,122200.0,11031.0,3.01,17168.0,44943.0,22.3,487.0,6499.0,2.4,1314.0,1603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67967.0,389416.0,11211.0,34671.0,87.0,4622.6,8.1
74,Arizona,Greenlee County,D. TRUMP,T. CRUZ,M. RUBIO,282.0,237.0,47.0,0.448,0.377,0.075,R,R,R,03/22/16,Closed primary,0.114666666667,0.0436666666667,-0.258333333333,AZ,Greenlee County,AZ,9346.0,8437.0,10.8,8437.0,6.8,28.1,11.6,47.7,91.5,1.8,3.3,0.8,0.2,2.3,46.6,47.8,83.7,4.7,24.3,84.3,11.1,820.0,17.5,4416.0,46.1,6.6,81000.0,3386.0,2.54,20516.0,47992.0,16.0,90.0,4834.0,5.8,220.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35595.0,4587.0,4888.0,1.0,1843.13,4.6
75,Arizona,La Paz County,D. TRUMP,T. CRUZ,M. RUBIO,940.0,242.0,87.0,0.674,0.173,0.062,R,R,R,03/22/16,Closed primary,0.340666666667,-0.160333333333,-0.271333333333,AZ,La Paz County,AZ,20231.0,20489.0,-1.3,20489.0,4.6,17.4,36.1,48.9,77.1,1.2,17.8,0.9,0.1,2.9,25.7,59.3,88.7,13.5,18.8,75.3,9.3,3044.0,12.4,16209.0,74.0,4.1,88800.0,10221.0,1.97,22200.0,35776.0,19.4,345.0,3739.0,-2.7,793.0,1241.0,0.0,2.7,0.0,0.0,0.0,32.0,0.0,65901.0,394370.0,19588.0,37986.0,26.0,4499.63,4.6
76,Arizona,Maricopa County,D. TRUMP,T. CRUZ,M. RUBIO,144522.0,72216.0,47644.0,0.462,0.231,0.152,R,R,R,03/22/16,Closed primary,0.128666666667,-0.102333333333,-0.181333333333,AZ,Maricopa County,AZ,4087191.0,3817357.0,7.1,3817117.0,6.7,25.1,13.8,50.6,84.4,5.7,2.8,4.1,0.3,2.8,30.3,57.0,80.0,14.9,26.3,86.4,29.8,271518.0,25.4,1680068.0,62.5,25.1,176500.0,1411727.0,2.72,27256.0,53596.0,16.7,86045.0,1491582.0,2.3,275014.0,311765.0,2.4,1.2,3.9,0.0,9.2,27.3,40182099.0,49760315.0,58688328.0,15153.0,8408940.0,18597.0,9200.14,414.9
77,Arizona,Mohave County,D. TRUMP,T. CRUZ,M. RUBIO,14154.0,4744.0,1316.0,0.648,0.217,0.06,R,R,R,03/22/16,Closed primary,0.314666666667,-0.116333333333,-0.273333333333,AZ,Mohave County,AZ,203361.0,200186.0,1.6,200186.0,4.6,18.7,26.9,49.7,92.0,1.3,2.9,1.2,0.2,2.3,15.8,78.0,79.0,6.9,10.9,83.8,11.9,26193.0,18.9,112313.0,69.4,10.2,133900.0,80230.0,2.43,20833.0,39200.0,19.4,3603.0,39476.0,0.1,10217.0,14568.0,1.1,2.6,1.6,0.0,4.6,25.9,1349965.0,423845.0,2837691.0,14489.0,274299.0,535.0,13311.08,15.0
78,Arizona,Navajo County,D. TRUMP,T. CRUZ,M. RUBIO,3558.0,3481.0,652.0,0.414,0.405,0.076,R,R,R,03/22/16,Closed primary,0.0806666666667,0.0716666666667,-0.257333333333,AZ,Navajo County,AZ,108101.0,107494.0,0.6,107449.0,7.3,28.0,15.8,49.8,51.0,1.3,44.9,0.7,0.1,2.0,11.1,42.2,86.6,2.6,36.8,80.6,14.9,7144.0,22.3,57408.0,72.0,7.7,112200.0,34343.0,3.05,16626.0,36927.0,30.3,1692.0,16802.0,-0.8,5261.0,6709.0,0.0,11.8,0.0,0.0,0.0,24.7,0.0,209493.0,1237467.0,11148.0,191458.0,191.0,9950.42,10.8
79,Arizona,Pima County,D. TRUMP,T. CRUZ,M. RUBIO,36804.0,23137.0,10757.0,0.436,0.274,0.127,R,R,R,03/22/16,Closed primary,0.102666666667,-0.0593333333333,-0.206333333333,AZ,Pima County,AZ,1004516.0,980263.0,2.5,980263.0,5.9,21.9,17.7,50.8,85.5,4.1,4.3,3.1,0.2,2.8,36.1,53.3,79.6,12.8,28.5,87.2,29.8,92409.0,24.0,448843.0,62.7,22.7,167500.0,384041.0,2.5,25269.0,45841.0,19.2,19962.0,305393.0,0.1,60686.0,75853.0,1.3,1.4,3.4,0.0,14.1,30.1,10365206.0,3056767.0,11928538.0,11969.0,2135243.0,3250.0,9187.04,106.7
80,Arizona,Pinal County,D. TRUMP,T. CRUZ,M. RUBIO,12182.0,4079.0,2326.0,0.575,0.192,0.11,R,R,R,03/22/16,Closed primary,0.241666666667,-0.141333333333,-0.223333333333,AZ,Pinal County,AZ,401918.0,375770.0,7.0,375770.0,6.0,24.4,18.0,47.8,83.2,4.9,6.8,1.9,0.4,2.8,29.2,57.9,79.8,10.1,21.9,84.7,18.0,35852.0,31.1,165710.0,74.4,5.9,120200.0,123733.0,2.87,20910.0,50027.0,15.6,3311.0,46431.0,3.4,15902.0,15591.0,3.1,1.9,0.0,0.0,12.7,27.0,2149874.0,450438.0,2033110.0,6718.0,341933.0,1744.0,5365.61,70.0
