,TICKER,quarternum,analyst,forecast_value,year,earn_value,std,Analyst_Counts,the max_forecast-min_forecast,delta_return,Y
31694,MAS,3,47949,1.06,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31695,MAS,3,182638,1.05,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31696,MAS,3,73010,1.1,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31697,MAS,3,120411,1.13,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31698,MAS,3,165922,1.06,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31699,MAS,3,137592,1.13,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31700,MAS,3,2314,1.1,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31701,MAS,3,86718,1.06,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31702,MAS,3,131755,1.07,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31703,MAS,3,86483,1.12,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31704,MAS,3,7924,1.19,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31705,MAS,3,16042,1.17,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31706,MAS,3,137592,1.07,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31707,MAS,3,120131,1.178,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31708,MAS,3,111921,1.16,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31709,MAS,3,73010,1.14,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31710,MAS,3,165922,1.12,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31711,MAS,3,2314,1.12,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31712,MAS,3,157466,1.013,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31713,MAS,3,50254,1.11,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31714,MAS,3,47949,1.13,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31715,MAS,3,129546,1.16,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31716,MAS,3,79513,1.15,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31717,MAS,3,135379,1.22,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31718,MAS,3,86483,1.13,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31719,MAS,3,131755,1.16,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31720,MAS,3,120411,1.16,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31721,MAS,3,109412,1.17,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31722,MAS,3,152535,1.11,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31723,MAS,3,2314,1.15,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31724,MAS,3,176478,1.2,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31725,MAS,3,129546,1.17,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31726,MAS,3,157466,1.031,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31727,MAS,3,131834,1.22,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31728,MAS,3,2314,1.17,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31729,MAS,3,157466,1.085,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31730,MAS,3,16042,1.19,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31731,MAS,3,137592,1.15,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31732,MAS,3,131755,1.18,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31733,MAS,3,73010,1.15,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31734,MAS,3,129546,1.18,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31735,MAS,3,111921,1.18,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31736,MAS,3,152535,1.19,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31737,MAS,3,109412,1.16,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31738,MAS,3,2314,1.18,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31739,MAS,3,135282,1.2,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31740,MAS,3,72106,1.17,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31741,MAS,3,131755,1.17,2015,0.34,0.06074879530424932,59,0.28700000000000014,27.6,0
31742,MAS,3,7924,1.56,2016,0.41,0.060925794052703,7,0.16999999999999993,28.84,0
31743,MAS,3,70494,1.597,2016,0.41,0.060925794052703,7,0.16999999999999993,28.84,0
31744,MAS,3,176478,1.7,2016,0.41,0.060925794052703,7,0.16999999999999993,28.84,0
31745,MAS,3,115983,1.53,2016,0.41,0.060925794052703,7,0.16999999999999993,28.84,0
31746,MAS,3,70494,1.6780000000000002,2016,0.41,0.060925794052703,7,0.16999999999999993,28.84,0
31747,MAS,3,70494,1.619,2016,0.41,0.060925794052703,7,0.16999999999999993,28.84,0
31748,MAS,3,16042,1.59,2016,0.41,0.060925794052703,7,0.16999999999999993,28.84,0
31749,MAT,3,1247,1.95,1998,0.66,,1,0.0,,0
31750,MAT,3,45216,0.72,1999,0.32,,1,0.0,,0
31751,MAT,3,49907,0.72,2000,0.41,0.11372481406154653,3,0.21999999999999997,,0
31752,MAT,3,21347,0.5,2000,0.41,0.11372481406154653,3,0.21999999999999997,,0
31753,MAT,3,1247,0.66,2000,0.41,0.11372481406154653,3,0.21999999999999997,,0
31754,MAT,3,5955,0.92,2002,0.58,0.0814452781524708,3,0.15000000000000002,,0
31755,MAT,3,52734,0.9,2002,0.58,0.0814452781524708,3,0.15000000000000002,,0
31756,MAT,3,73107,1.05,2002,0.58,0.0814452781524708,3,0.15000000000000002,,0
31757,MAT,3,5955,1.11,2004,0.61,,1,0.0,16.31,0
31758,MAT,3,70991,0.77,2005,0.55,0.12727922061357852,2,0.17999999999999994,13.53,1
31759,MAT,3,70991,0.95,2005,0.55,0.12727922061357852,2,0.17999999999999994,13.53,1
31760,MAT,3,5955,1.3,2006,0.65,0.07833080036431574,8,0.21999999999999997,21.5,0
31761,MAT,3,71648,1.11,2006,0.65,0.07833080036431574,8,0.21999999999999997,21.5,0
31762,MAT,3,58267,1.08,2006,0.65,0.07833080036431574,8,0.21999999999999997,21.5,0
31763,MAT,3,9985,1.18,2006,0.65,0.07833080036431574,8,0.21999999999999997,21.5,0
31764,MAT,3,8061,1.26,2006,0.65,0.07833080036431574,8,0.21999999999999997,21.5,0
31765,MAT,3,70991,1.26,2006,0.65,0.07833080036431574,8,0.21999999999999997,21.5,0
31766,MAT,3,52734,1.25,2006,0.65,0.07833080036431574,8,0.21999999999999997,21.5,0
31767,MAT,3,70991,1.18,2006,0.65,0.07833080036431574,8,0.21999999999999997,21.5,0
31768,MAT,3,9523,1.53,2007,0.61,0.05278362540704376,9,0.17000000000000015,20.09,0
31769,MAT,3,70991,1.58,2007,0.61,0.05278362540704376,9,0.17000000000000015,20.09,0
31770,MAT,3,105147,1.61,2007,0.61,0.05278362540704376,9,0.17000000000000015,20.09,0
31771,MAT,3,71648,1.6,2007,0.61,0.05278362540704376,9,0.17000000000000015,20.09,0
31772,MAT,3,8061,1.54,2007,0.61,0.05278362540704376,9,0.17000000000000015,20.09,0
31773,MAT,3,52734,1.5,2007,0.61,0.05278362540704376,9,0.17000000000000015,20.09,0
31774,MAT,3,5955,1.44,2007,0.61,0.05278362540704376,9,0.17000000000000015,20.09,0
31775,MAT,3,54526,1.55,2007,0.61,0.05278362540704376,9,0.17000000000000015,20.09,0
31776,MAT,3,54526,1.52,2007,0.61,0.05278362540704376,9,0.17000000000000015,20.09,0
31777,MAT,3,9523,1.52,2008,0.66,,1,0.0,12.91,0
31778,MAT,3,84436,1.1,2009,0.63,,1,0.0,18.66,0
31779,MAT,3,129537,1.77,2010,0.77,,1,0.0,22.62,0
31780,MAT,3,129537,1.9,2011,0.86,0.1026320287889378,3,0.20000000000000018,27.79,0
31781,MAT,3,129537,1.96,2011,0.86,0.1026320287889378,3,0.20000000000000018,27.79,0
31782,MAT,3,104616,2.1,2011,0.86,0.1026320287889378,3,0.20000000000000018,27.79,0
31783,MAT,3,81986,2.5,2012,1.04,0.08863639352100383,13,0.29000000000000004,35.85,0
31784,MAT,3,129537,2.4,2012,1.04,0.08863639352100383,13,0.29000000000000004,35.85,0
31785,MAT,3,9985,2.32,2012,1.04,0.08863639352100383,13,0.29000000000000004,35.85,0
31786,MAT,3,148130,2.31,2012,1.04,0.08863639352100383,13,0.29000000000000004,35.85,0
31787,MAT,3,131025,2.38,2012,1.04,0.08863639352100383,13,0.29000000000000004,35.85,0
31788,MAT,3,148130,2.38,2012,1.04,0.08863639352100383,13,0.29000000000000004,35.85,0
31789,MAT,3,71648,2.33,2012,1.04,0.08863639352100383,13,0.29000000000000004,35.85,0
31790,MAT,3,81986,2.6,2012,1.04,0.08863639352100383,13,0.29000000000000004,35.85,0
31791,MAT,3,131025,2.42,2012,1.04,0.08863639352100383,13,0.29000000000000004,35.85,0
31792,MAT,3,71648,2.43,2012,1.04,0.08863639352100383,13,0.29000000000000004,35.85,0
31793,MAT,3,131025,2.52,2012,1.04,0.08863639352100383,13,0.29000000000000004,35.85,0
31794,MAT,3,71648,2.43,2012,1.04,0.08863639352100383,13,0.29000000000000004,35.85,0
31795,MAT,3,81986,2.53,2012,1.04,0.08863639352100383,13,0.29000000000000004,35.85,0
31796,MAT,3,82421,2.88,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31797,MAT,3,104618,2.75,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31798,MAT,3,129537,2.54,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31799,MAT,3,111114,2.7,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31800,MAT,3,82421,2.71,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31801,MAT,3,9985,2.65,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31802,MAT,3,129537,2.52,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31803,MAT,3,9985,2.66,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31804,MAT,3,129537,2.63,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31805,MAT,3,111114,2.77,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31806,MAT,3,82421,2.78,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31807,MAT,3,9985,2.75,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31808,MAT,3,111114,2.8,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31809,MAT,3,129537,2.64,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31810,MAT,3,104618,2.69,2013,1.21,0.09615463735938201,15,0.3599999999999999,,0
31811,MAT,3,111114,2.7,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31812,MAT,3,82421,2.55,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31813,MAT,3,81986,2.55,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31814,MAT,3,115183,2.57,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31815,MAT,3,131025,2.5,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31816,MAT,3,71648,2.38,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31817,MAT,3,81986,2.5,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31818,MAT,3,70991,2.46,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31819,MAT,3,111114,2.61,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31820,MAT,3,118251,2.55,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31821,MAT,3,41131,2.55,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31822,MAT,3,148130,2.55,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31823,MAT,3,104618,2.62,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31824,MAT,3,48013,2.49,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31825,MAT,3,82421,2.47,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31826,MAT,3,9985,2.5,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31827,MAT,3,109229,2.64,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31828,MAT,3,104618,2.55,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31829,MAT,3,148130,2.52,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31830,MAT,3,41131,2.65,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31831,MAT,3,104618,2.15,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31832,MAT,3,82421,2.46,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31833,MAT,3,82421,2.0,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31834,MAT,3,71648,2.0,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31835,MAT,3,118251,2.15,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31836,MAT,3,104618,2.05,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31837,MAT,3,81986,2.1,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31838,MAT,3,104618,1.9,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31839,MAT,3,82421,1.9,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31840,MAT,3,71648,1.95,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31841,MAT,3,81986,1.88,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31842,MAT,3,118251,2.0,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31843,MAT,3,8061,1.8,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31844,MAT,3,109229,2.02,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31845,MAT,3,81986,1.46,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31846,MAT,3,82421,1.84,2014,0.98,0.321426754844955,36,1.2400000000000002,,0
31847,MAT,3,82421,1.71,2015,0.71,0.20403208303865084,11,0.56,,0
31848,MAT,3,71648,1.6,2015,0.71,0.20403208303865084,11,0.56,,0
31849,MAT,3,81986,1.6,2015,0.71,0.20403208303865084,11,0.56,,0
31850,MAT,3,82421,1.54,2015,0.71,0.20403208303865084,11,0.56,,0
31851,MAT,3,71648,1.2,2015,0.71,0.20403208303865084,11,0.56,,0
31852,MAT,3,70991,1.3,2015,0.71,0.20403208303865084,11,0.56,,0
31853,MAT,3,118251,1.15,2015,0.71,0.20403208303865084,11,0.56,,0
31854,MAT,3,109229,1.5,2015,0.71,0.20403208303865084,11,0.56,,0
31855,MAT,3,131025,1.25,2015,0.71,0.20403208303865084,11,0.56,,0
31856,MAT,3,148130,1.15,2015,0.71,0.20403208303865084,11,0.56,,0
31857,MAT,3,9985,1.28,2015,0.71,0.20403208303865084,11,0.56,,0
31858,MAT,3,148130,1.35,2016,0.7,0.08557925872435174,7,0.25,,0
31859,MAT,3,70991,1.4,2016,0.7,0.08557925872435174,7,0.25,,0
31860,MAT,3,185525,1.5,2016,0.7,0.08557925872435174,7,0.25,,0
31861,MAT,3,148130,1.3,2016,0.7,0.08557925872435174,7,0.25,,0
31862,MAT,3,148130,1.25,2016,0.7,0.08557925872435174,7,0.25,,0
31863,MAT,3,70991,1.27,2016,0.7,0.08557925872435174,7,0.25,,0
31864,MAT,3,48013,1.33,2016,0.7,0.08557925872435174,7,0.25,,0
31865,MBI,3,10632,3.2,1999,0.8133,0.055823139083563324,7,0.16659999999999986,51.1875,0
31866,MBI,3,3531,3.2,1999,0.8133,0.055823139083563324,7,0.16659999999999986,51.1875,0
31867,MBI,3,30745,3.3333,1999,0.8133,0.055823139083563324,7,0.16659999999999986,51.1875,0
31868,MBI,3,31639,3.2667,1999,0.8133,0.055823139083563324,7,0.16659999999999986,51.1875,0
31869,MBI,3,31941,3.2667,1999,0.8133,0.055823139083563324,7,0.16659999999999986,51.1875,0
31870,MBI,3,41285,3.24,1999,0.8133,0.055823139083563324,7,0.16659999999999986,51.1875,0
31871,MBI,3,30745,3.1667,1999,0.8133,0.055823139083563324,7,0.16659999999999986,51.1875,0
31872,MBI,3,30745,3.4,2000,0.8533,,1,0.0,,0
31873,MBI,3,54899,5.9,2006,1.55,0.04000000000000026,3,0.08000000000000007,,0
31874,MBI,3,54899,5.94,2006,1.55,0.04000000000000026,3,0.08000000000000007,,0
31875,MBI,3,54899,5.98,2006,1.55,0.04000000000000026,3,0.08000000000000007,,0
31876,MBI,3,50982,5.85,2007,1.52,1.8296130543290918,8,4.22,,0
31877,MBI,3,59626,6.1,2007,1.52,1.8296130543290918,8,4.22,,0
31878,MBI,3,54899,6.35,2007,1.52,1.8296130543290918,8,4.22,,0
31879,MBI,3,50982,6.1,2007,1.52,1.8296130543290918,8,4.22,,0
31880,MBI,3,31507,6.3,2007,1.52,1.8296130543290918,8,4.22,,0
31881,MBI,3,54899,6.32,2007,1.52,1.8296130543290918,8,4.22,,0
31882,MBI,3,117227,2.13,2007,1.52,1.8296130543290918,8,4.22,,0
31883,MBI,3,117227,2.34,2007,1.52,1.8296130543290918,8,4.22,,0
31884,MBI,3,10175,-14.3,2008,-2.22,7.031892366668467,13,25.5,,0
31885,MBI,3,72669,0.75,2008,-2.22,7.031892366668467,13,25.5,,0
31886,MBI,3,50982,3.75,2008,-2.22,7.031892366668467,13,25.5,,0
31887,MBI,3,117227,-3.07,2008,-2.22,7.031892366668467,13,25.5,,0
31888,MBI,3,119075,-1.89,2008,-2.22,7.031892366668467,13,25.5,,0
31889,MBI,3,113176,-21.75,2008,-2.22,7.031892366668467,13,25.5,,0
31890,MBI,3,642,-11.45,2008,-2.22,7.031892366668467,13,25.5,,0
31891,MBI,3,126582,-11.15,2008,-2.22,7.031892366668467,13,25.5,,0
31892,MBI,3,87324,-5.0,2008,-2.22,7.031892366668467,13,25.5,,0
31893,MBI,3,126582,-10.4,2008,-2.22,7.031892366668467,13,25.5,,0
31894,MBI,3,117227,-0.58,2008,-2.22,7.031892366668467,13,25.5,,0
31895,MBI,3,642,-4.65,2008,-2.22,7.031892366668467,13,25.5,,0
31896,MBI,3,126582,-9.5,2008,-2.22,7.031892366668467,13,25.5,,0
31897,MBI,3,119075,1.4,2009,-0.94,3.300137443025236,8,9.93,2.57,1
31898,MBI,3,117227,0.41,2009,-0.94,3.300137443025236,8,9.93,2.57,1
31899,MBI,3,642,-4.55,2009,-0.94,3.300137443025236,8,9.93,2.57,1
31900,MBI,3,642,-4.65,2009,-0.94,3.300137443025236,8,9.93,2.57,1
31901,MBI,3,117227,5.28,2009,-0.94,3.300137443025236,8,9.93,2.57,1
31902,MBI,3,87324,-2.65,2009,-0.94,3.300137443025236,8,9.93,2.57,1
31903,MBI,3,642,-1.2,2009,-0.94,3.300137443025236,8,9.93,2.57,1
31904,MBI,3,642,-1.62,2009,-0.94,3.300137443025236,8,9.93,2.57,1
31905,MCD,3,1658,1.21,1997,0.32,0.0106066017177983,2,0.015000000000000124,43.0625,0
31906,MCD,3,472,1.225,1997,0.32,0.0106066017177983,2,0.015000000000000124,43.0625,0
31907,MCD,3,5802,1.225,1998,0.345,,1,0.0,66.625,0
31908,MCD,3,9779,1.58,2000,0.41,0.033166247903554116,7,0.09000000000000008,,0
31909,MCD,3,55913,1.5,2000,0.41,0.033166247903554116,7,0.09000000000000008,,0
31910,MCD,3,52144,1.55,2000,0.41,0.033166247903554116,7,0.09000000000000008,,0
31911,MCD,3,30952,1.5,2000,0.41,0.033166247903554116,7,0.09000000000000008,,0
31912,MCD,3,52379,1.5,2000,0.41,0.033166247903554116,7,0.09000000000000008,,0
31913,MCD,3,452,1.49,2000,0.41,0.033166247903554116,7,0.09000000000000008,,0
31914,MCD,3,51020,1.52,2000,0.41,0.033166247903554116,7,0.09000000000000008,,0
31915,MCD,3,52379,1.63,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31916,MCD,3,51020,1.65,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31917,MCD,3,41982,1.57,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31918,MCD,3,452,1.55,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31919,MCD,3,52379,1.55,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31920,MCD,3,67,1.55,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31921,MCD,3,103189,1.49,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31922,MCD,3,48474,1.5,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31923,MCD,3,30952,1.46,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31924,MCD,3,10007,1.53,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31925,MCD,3,1701,1.5,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31926,MCD,3,54,1.52,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31927,MCD,3,55913,1.5,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31928,MCD,3,51020,1.59,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31929,MCD,3,31904,1.5,2001,0.42,0.05324695385877111,15,0.18999999999999995,,0
31930,MCD,3,48474,1.48,2002,0.38,,1,0.0,17.13,0
31931,MCD,3,83484,1.59,2004,0.61,0.09044335243676012,5,0.20999999999999996,28.15,0
31932,MCD,3,55913,1.7,2004,0.61,0.09044335243676012,5,0.20999999999999996,28.15,0
31933,MCD,3,83484,1.78,2004,0.61,0.09044335243676012,5,0.20999999999999996,28.15,0
31934,MCD,3,59704,1.8,2004,0.61,0.09044335243676012,5,0.20999999999999996,28.15,0
31935,MCD,3,55913,1.8,2004,0.61,0.09044335243676012,5,0.20999999999999996,28.15,0
31936,MCD,3,1701,2.01,2005,0.58,0.061357999183974804,53,0.26,,0
31937,MCD,3,54,2.05,2005,0.58,0.061357999183974804,53,0.26,,0
31938,MCD,3,18601,2.1,2005,0.58,0.061357999183974804,53,0.26,,0
31939,MCD,3,9873,2.05,2005,0.58,0.061357999183974804,53,0.26,,0
31940,MCD,3,106173,1.94,2005,0.58,0.061357999183974804,53,0.26,,0
31941,MCD,3,77844,2.08,2005,0.58,0.061357999183974804,53,0.26,,0
31942,MCD,3,10007,1.94,2005,0.58,0.061357999183974804,53,0.26,,0
31943,MCD,3,59704,1.96,2005,0.58,0.061357999183974804,53,0.26,,0
31944,MCD,3,104959,1.93,2005,0.58,0.061357999183974804,53,0.26,,0
31945,MCD,3,109229,2.04,2005,0.58,0.061357999183974804,53,0.26,,0
31946,MCD,3,31904,1.93,2005,0.58,0.061357999183974804,53,0.26,,0
31947,MCD,3,32788,1.92,2005,0.58,0.061357999183974804,53,0.26,,0
31948,MCD,3,105593,1.97,2005,0.58,0.061357999183974804,53,0.26,,0
31949,MCD,3,70021,1.97,2005,0.58,0.061357999183974804,53,0.26,,0
31950,MCD,3,105973,1.99,2005,0.58,0.061357999183974804,53,0.26,,0
31951,MCD,3,83484,2.02,2005,0.58,0.061357999183974804,53,0.26,,0
31952,MCD,3,106173,2.08,2005,0.58,0.061357999183974804,53,0.26,,0
31953,MCD,3,104959,2.01,2005,0.58,0.061357999183974804,53,0.26,,0
31954,MCD,3,18601,2.08,2005,0.58,0.061357999183974804,53,0.26,,0
31955,MCD,3,54256,2.01,2005,0.58,0.061357999183974804,53,0.26,,0
31956,MCD,3,32788,2.03,2005,0.58,0.061357999183974804,53,0.26,,0
31957,MCD,3,54,2.12,2005,0.58,0.061357999183974804,53,0.26,,0
31958,MCD,3,31904,2.1,2005,0.58,0.061357999183974804,53,0.26,,0
31959,MCD,3,1701,1.95,2005,0.58,0.061357999183974804,53,0.26,,0
31960,MCD,3,106173,1.93,2005,0.58,0.061357999183974804,53,0.26,,0
31961,MCD,3,32788,1.95,2005,0.58,0.061357999183974804,53,0.26,,0
31962,MCD,3,109229,2.0,2005,0.58,0.061357999183974804,53,0.26,,0
31963,MCD,3,54,2.11,2005,0.58,0.061357999183974804,53,0.26,,0
31964,MCD,3,104959,2.05,2005,0.58,0.061357999183974804,53,0.26,,0
31965,MCD,3,1701,1.96,2005,0.58,0.061357999183974804,53,0.26,,0
31966,MCD,3,59704,1.95,2005,0.58,0.061357999183974804,53,0.26,,0
31967,MCD,3,105973,1.92,2005,0.58,0.061357999183974804,53,0.26,,0
31968,MCD,3,18601,1.89,2005,0.58,0.061357999183974804,53,0.26,,0
31969,MCD,3,54256,1.97,2005,0.58,0.061357999183974804,53,0.26,,0
31970,MCD,3,77844,1.97,2005,0.58,0.061357999183974804,53,0.26,,0
31971,MCD,3,18678,1.96,2005,0.58,0.061357999183974804,53,0.26,,0
31972,MCD,3,10384,1.89,2005,0.58,0.061357999183974804,53,0.26,,0
31973,MCD,3,70021,1.97,2005,0.58,0.061357999183974804,53,0.26,,0
31974,MCD,3,32788,1.97,2005,0.58,0.061357999183974804,53,0.26,,0
31975,MCD,3,10007,1.97,2005,0.58,0.061357999183974804,53,0.26,,0
31976,MCD,3,10007,1.88,2005,0.58,0.061357999183974804,53,0.26,,0
31977,MCD,3,59704,1.86,2005,0.58,0.061357999183974804,53,0.26,,0
31978,MCD,3,31904,2.05,2005,0.58,0.061357999183974804,53,0.26,,0
31979,MCD,3,104959,1.97,2005,0.58,0.061357999183974804,53,0.26,,0
31980,MCD,3,1701,1.98,2005,0.58,0.061357999183974804,53,0.26,,0
31981,MCD,3,106173,2.0,2005,0.58,0.061357999183974804,53,0.26,,0
31982,MCD,3,10384,1.96,2005,0.58,0.061357999183974804,53,0.26,,0
31983,MCD,3,109355,1.95,2005,0.58,0.061357999183974804,53,0.26,,0
31984,MCD,3,105973,1.99,2005,0.58,0.061357999183974804,53,0.26,,0
31985,MCD,3,18678,2.01,2005,0.58,0.061357999183974804,53,0.26,,0
31986,MCD,3,31904,2.07,2005,0.58,0.061357999183974804,53,0.26,,0
31987,MCD,3,54256,2.0,2005,0.58,0.061357999183974804,53,0.26,,0
31988,MCD,3,10384,1.97,2005,0.58,0.061357999183974804,53,0.26,,0
31989,MCD,3,32788,2.22,2006,0.68,0.09854885928888707,38,0.6200000000000001,,0
31990,MCD,3,59704,2.25,2006,0.68,0.09854885928888707,38,0.6200000000000001,,0
31991,MCD,3,77844,2.24,2006,0.68,0.09854885928888707,38,0.6200000000000001,,0
31992,MCD,3,1701,2.3,2006,0.68,0.09854885928888707,38,0.6200000000000001,,0
31993,MCD,3,106173,2.25,2006,0.68,0.09854885928888707,38,0.6200000000000001,,0
31994,MCD,3,105593,2.33,2006,0.68,0.09854885928888707,38,0.6200000000000001,,0
31995,MCD,3,18678,2.21,2006,0.68,0.09854885928888707,38,0.6200000000000001,,0
31996,MCD,3,114856,2.31,2006,0.68,0.09854885928888707,38,0.6200000000000001,,0
31997,MCD,3,31904,2.25,2006,0.68,0.09854885928888707,38,0.6200000000000001,,0
31998,MCD,3,109229,2.24,2006,0.68,0.09854885928888707,38,0.6200000000000001,,0
31999,MCD,3,10384,2.26,2006,0.68,0.09854885928888707,38,0.6200000000000001,,0
32000,MCD,3,10007,2.25,2006,0.68,0.09854885928888707,38,0.6200000000000001,,0
32001,MCD,3,59704,2.27,2006,0.68,0.09854885928888707,38,0.6200000000000001,,0
32002,MCD,3,31904,2.27,2006,0.68,0.09854885928888707,38,0.6200000000000001,,0
